我第一眼把鸡腿看成了醋溜大丸子！！！,2020-05-21 22:24:14
泪，从嘴角流了出来,2020-05-21 18:59:17
所以我干嘛要来这里找罪受,2020-05-21 12:57:14
是什么让我在大半夜点开这个视频,2020-05-21 01:47:33
爷不看了！饿死我了饿死我了饿死我了饿死我了饿死我了饿死我了饿死我了饿死我了,2020-05-20 23:52:55
啊啊啊啊啊啊我为什么要在减肥的时候看吃播[笑],2020-05-20 21:55:37
就喜欢看这种没有剪辑过的，一下吃到底的吃播,2020-05-20 18:55:52
这小哥谁啊，能关注吗哈哈哈,2020-05-20 17:44:29
好饿(╥ω╥`),2020-05-20 14:57:47
看千与千寻里面的爸爸开头吃东西的亚子[妙啊],2020-05-20 12:47:07
只有我也行吗？[酸了],2020-05-19 22:29:33
想想你们的老婆们，还馋这个吗,2020-05-19 19:21:21
啊啊啊我饿了，好馋[酸了],2020-05-19 18:39:43
我看了看分享，好像发现了什么惊天大秘密[doge][doge],2020-05-19 14:55:10
小哥实在,2020-05-18 20:19:05
BBQ什么味道的？,2020-05-18 11:29:41
一千多万的播放量了啧啧啧,2020-05-17 20:58:12
淦，我太快乐了,2020-05-17 19:40:10
馋死我了馋死我了,2020-05-16 22:48:28
吃鸡腿吃到恶心然后刷到这个视频[笑哭],2020-05-16 19:25:21
分享给正在减肥的朋友们,2020-05-16 18:28:30
玛德太幸福了,2020-05-16 18:24:17
看这个小臂 这人是个魔鬼筋肉人吧[鸡腿],2020-05-16 04:57:37
吃得好爽啊[笑哭],2020-05-16 01:27:46
哦,2020-05-16 01:16:59
我好饿,2020-05-15 21:15:53
我好饿啊[笑哭],2020-05-15 18:41:46
三点了[大哭][大哭][大哭],2020-05-15 03:15:57
镇     站      之      宝[doge],2020-05-14 21:25:52
[鸡腿][鸡腿],2020-05-14 20:26:20
蛋黄派过来的，真的看得我好饿[鸡腿],2020-05-14 14:22:12
吃了两根黄瓜的我说啥了,2020-05-14 11:39:51
你大爷啊 我日 受不了了,2020-05-13 23:02:27
抽象气质，,2020-05-13 11:08:27
xswl哈哈哈哈哈哈哈哈哈,2020-05-13 10:59:12
入坑，成名作,2020-05-12 23:36:28
1000w播放警告,2020-05-12 22:04:22
点开这个视频后，我默默煮了吃鸡腿吃,2020-05-12 22:01:00
请问这个小哥哥叫啥[tv_坏笑][tv_坏笑][tv_坏笑],2020-05-12 19:35:46
刚吃完饭，看完又饿了[捂脸],2020-05-12 15:35:42
韩国思密达,2020-05-12 15:05:14
滚筒洗衣机式深渊巨口[doge],2020-05-12 13:10:10
这鸡腿淘宝有卖吗,2020-05-11 20:32:22
他叫什么呀,2020-05-11 20:30:12
我这么吃就算天天运动一个月也得胖几公斤呜呜呜呜,2020-05-11 19:30:35
我也这么试了一下。然后 我第二天醒来在别的地方,2020-05-10 12:09:07
[鸡腿][鸡腿][鸡腿]巴西内！(^ρ^)/,2020-05-10 11:18:11
喝完可乐那一甩头也太好笑了吧,2020-05-10 10:56:28
封面是把餐巾纸也吃了吗[鸡腿],2020-05-10 09:39:35
他吃的是冷的还是热的？,2020-05-09 22:45:57
我都替他感到难受哈哈哈哈哈哈哈，代替了一下我自己感觉我会被噎死,2020-05-09 22:35:51
我靠[无语][无语][无语] 我替鸡腿🍗精神伤心一下下[妙啊][妙啊][妙啊],2020-05-09 21:51:03
我到底什么时候才能吃到这样的炸鸡腿,2020-05-09 14:08:14
大山上没有鸡腿[doge],2020-05-09 12:59:54
有授权不，1000w播放量了都,2020-05-09 01:22:26
(=・ω・=)(=・ω・=)(=・ω・=)好饿！,2020-05-08 21:29:53
不行他的表情有效冲淡了我对鸡腿的渴望啊哈哈哈哈,2020-05-08 20:14:54
别看了，没错就是你，小肥宅[doge][doge][doge],2020-05-08 19:31:12
天呐[喜极而泣][喜极而泣],2020-05-08 18:42:12
나 배 고 파.,2020-05-08 00:58:31
破千万了[喜极而泣],2020-05-08 00:56:18
千万啦！,2020-05-08 00:34:03
我发现我不管做什么，每晚都会刷到这个视频[捂脸],2020-05-08 00:19:26
每次都是半夜刷到就很离谱啊啊啊,2020-05-07 23:08:37
我在减肥……然后……,2020-05-07 16:25:06
1000万了,2020-05-06 23:55:23
我一看炸鸡腿，就被上面的油震撼到，就觉得肯定会胖的呀！,2020-05-06 19:54:43
巴西内～,2020-05-05 22:21:45
啊，爽啊！,2020-05-05 19:54:30
播放量吓人，1000万凌晨应该就到了,2020-05-05 17:56:32
我好饿啊,2020-05-05 03:32:10
我来了[鸡腿],2020-05-05 01:57:00
罪恶的笑脸难道你是王的男人♂吗？[滑稽],2020-05-05 01:01:03
半夜不睡觉看这个[妙啊],2020-05-05 00:45:58
真的很有食欲啊[笑哭],2020-05-04 22:22:55
为什么我在晚上点开了这个视频[笑哭][笑哭][笑哭],2020-05-04 20:28:56
减肥的路上坎坷不平,2020-05-04 19:02:29
快千万播放了啊,2020-05-04 18:49:16
最帅的蛋黄派路过,2020-05-04 17:32:55
我在拉屎,2020-05-04 16:34:57
我想买韩式炸鸡吃了[嫌弃],2020-05-04 12:25:19
[捂脸],2020-05-04 01:11:41
好幸福啊！(´；ω；`)好想吃,2020-05-04 00:44:28
你信不信我把你抓去和大猩猩玩相扑[吃瓜][吃瓜],2020-05-03 23:21:32
啊！我好饿！,2020-05-03 22:30:31
好想知道做法，看着就好吃,2020-05-03 22:27:02
眼泪从嘴巴射到了屏幕上,2020-05-03 20:52:33
这个炸鸡看着超好吃啊,2020-05-03 20:41:10
。。。不敢和他对视,2020-05-03 20:26:49
我只想问问这样的鸡腿叫啥哪里可以买到,2020-05-03 20:16:38
？？这位哥哥的嘴巴是转笔刀么？？？还没看清肉就没了？？？,2020-05-03 18:47:03
.......[委屈],2020-05-03 15:52:39
不知道为什么我的拳头，莫名的感觉很……,2020-05-03 15:52:08
手里的iPad 依然很香，我却吃不到,2020-05-03 10:29:11
万一没熟。。。。,2020-05-02 23:06:14
饿了,2020-05-02 23:04:34
是你 林    更     新,2020-05-02 22:57:35
小哥长得好帅但是就是奇怪，就是那种，你懂的吧[tv_doge][tv_doge][tv_doge]他就是那种，那种奇怪[tv_doge],2020-05-02 22:46:48
我是能撑住大场面的人，你，你说多吧,2020-05-02 21:59:59
万饿之源,2020-05-02 17:23:30
人间削笔刀,2020-05-02 12:41:42
啊看到喝可乐时有点难受，好久没喝可乐了啊啊,2020-05-02 05:52:15
草！！！！！！！！,2020-05-02 01:39:42
还有一个自称是深渊巨口的，只不过他突然就不火了，欠了一屁股债,2020-05-02 01:16:59
我开始只是单纯的想看吃播，结果在评论区笑成个傻子哈哈哈,2020-05-02 00:40:05
手里的饭突然不香了[鸡腿],2020-05-01 19:10:05
削铅笔也太形象了吧,2020-05-01 00:38:15
绞肉机[鸡腿],2020-04-30 22:43:58
现在晚上10点。,2020-04-30 22:00:08
我一次最多吃3个，我试过[喜极而泣],2020-04-30 21:50:10
好饿啊好饿啊好饿啊好饿啊好饿啊好饿啊好饿啊好饿啊好饿啊好饿啊好饿啊好饿啊,2020-04-30 19:30:50
md，我也想吃[惊喜][惊喜][惊喜][惊喜],2020-04-30 18:18:14
不知道他吃的是甜辣还是存粹的韩式辣酱味，好想吃啊。,2020-04-30 17:11:38
太香了吧[鸡腿][鸡腿][喜欢][喜欢][喜欢][喜欢]呜呜呜我也好想吃，好诱人啊啊啊啊啊,2020-04-30 16:16:49
韩国小哥哥直接大口吃鸡腿大口喝可乐可乐肥宅真快乐,2020-04-30 10:29:45
这视频真就快1000w了,2020-04-30 09:50:57
哈哈哈哈哈哈哈哈哈哈哈哈,2020-04-30 02:45:59
我套我不玩了我肚子叫了,2020-04-30 02:22:21
每天一遍，减肥再见,2020-04-30 00:35:56
该怎么看，有多人在看啊,2020-04-29 21:38:14
白天刷不到，晚上躲不掉,2020-04-29 20:22:41
倒放呢？[滑稽][doge],2020-04-29 20:10:19
这nm，勾起了我对炸鸡的食欲[鸡腿][喜极而泣][喜极而泣],2020-04-29 16:35:48
巴西内什么意思[tv_疑问][tv_疑问],2020-04-29 15:59:44
一天没吃饭的我，落下了不甘的泪水,2020-04-29 15:02:20
不知道他吃的是甜辣还是存粹的韩式辣酱味，好想吃啊。,2020-04-30 17:11:38
太香了吧[鸡腿][鸡腿][喜欢][喜欢][喜欢][喜欢]呜呜呜我也好想吃，好诱人啊啊啊啊啊,2020-04-30 16:16:49
韩国小哥哥直接大口吃鸡腿大口喝可乐可乐肥宅真快乐,2020-04-30 10:29:45
这视频真就快1000w了,2020-04-30 09:50:57
哈哈哈哈哈哈哈哈哈哈哈哈,2020-04-30 02:45:59
我套我不玩了我肚子叫了,2020-04-30 02:22:21
每天一遍，减肥再见,2020-04-30 00:35:56
该怎么看，有多人在看啊,2020-04-29 21:38:14
白天刷不到，晚上躲不掉,2020-04-29 20:22:41
倒放呢？[滑稽][doge],2020-04-29 20:10:19
这nm，勾起了我对炸鸡的食欲[鸡腿][喜极而泣][喜极而泣],2020-04-29 16:35:48
巴西内什么意思[tv_疑问][tv_疑问],2020-04-29 15:59:44
一天没吃饭的我，落下了不甘的泪水,2020-04-29 15:02:20
他笑什么！！！！,2020-04-29 14:41:07
我是第一,2020-04-29 12:52:07
他在啃鸡腿我在啃棒棒糖[囧],2020-04-29 10:55:03
减肥期的半夜看这个真是要命了…,2020-04-29 04:09:13
我好饿,2020-04-29 00:38:04
这个男人可以把老子的胃洗好几遍脑，让它觉得自己是如此的……xiajian,2020-04-28 23:39:33
饿了 喝袋牛奶充饥一下 来着找找饱腹感,2020-04-28 22:13:21
一边吃饭一边看这些绝配✌,2020-04-26 15:49:41
他在偷笑,2020-04-26 15:48:09
越看肚子越饿,2020-04-26 15:44:51
自己吃上才知道，我一个大男的四块就顶住了[笑哭],2020-04-26 09:50:31
手里的窝窝头它突然就不香了[大哭],2020-04-26 01:53:45
人在吃  秤在看[大哭],2020-04-25 21:05:45
快，暂停他就吃不到了[doge],2020-04-25 16:08:32
削铅笔教程视频,2020-04-25 13:13:34
这玩意也太香了,2020-04-25 08:19:16
就我感觉他像不求人吗？,2020-04-25 01:24:05
这位小哥说实话，凌晨比起馋我更多的是惊吓,2020-04-25 00:40:41
卧槽  深夜放毒[无语][无语][无语],2020-04-24 23:43:18
播放量快破千了喔[妙啊],2020-04-24 14:32:44
猕hotol,2020-04-24 13:18:00
淦！我饿了,2020-04-24 02:30:28
https://b23.tv/BV1Hk4y1R7dP看了这个视频，我jio的他不算啥[鸡腿][doge],2020-04-23 19:12:34
我好像听见什么东西再叫[疑惑][热词系列_知识增加][热词系列_问号],2020-04-23 18:34:27
总怕他噎死[笑哭],2020-04-23 08:04:19
又回来了,2020-04-23 04:09:54
看着都能跟着发胖！我靠！,2020-04-22 23:44:25
看的好想打人…又饿又被调戏嘲讽的感jio,2020-04-22 22:57:06
虽然我现在是白天看这个视频，但晚上不是刷到这种直播，就是刷到鬼,2020-04-22 11:35:41
얘 는 왜 연필 깎 는 것 처럼 닭 다 리 를 먹 어?,2020-04-22 10:10:50
我看见了肌肉大胳膊。,2020-04-22 00:01:36
在学校封闭的第十三天，吃吐了学校食堂的套餐，呜呜呜。,2020-04-21 23:00:32
统计一下，喝不了冰饮料的男人来集合。 我是能喝。,2020-04-21 13:30:07
这哥某些角度有点像许魏洲（不是黑不是黑勿喷！）,2020-04-21 11:46:33
我好饿别拦我让我看！[囧],2020-04-20 20:26:03
尿啊~~~~~~,2020-04-20 19:01:44
吃这么多，不腻吗？我一直想问这些吃播小哥哥小姐姐们[无语][无语][无语],2020-04-20 17:25:23
手里的泡面突然不香了,2020-04-20 16:17:18
看着他的笑容，这粗犷的吃相，我怎么越看越难受[笑哭][笑哭][笑哭],2020-04-20 13:01:15
md，我真的，饿吐了,2020-04-20 02:49:10
晚上看吃播真的好减压,2020-04-19 22:37:51
他的表情让我忍不住拉起了我手边他凳子[酸了],2020-04-19 20:02:44
[热词系列_我哭了][热词系列_我裂开了],2020-04-19 18:31:08
哈哈哈，这小眼神是在嘲讽我,2020-04-19 12:21:23
饿了，中午点炸鸡吧,2020-04-19 12:03:52
饿了,2020-04-19 10:00:34
每次看都觉得他吃的好香好开心,2020-04-19 04:07:09
我好饿别拦我让我看！[囧],2020-04-20 20:26:03
尿啊~~~~~~,2020-04-20 19:01:44
吃这么多，不腻吗？我一直想问这些吃播小哥哥小姐姐们[无语][无语][无语],2020-04-20 17:25:23
手里的泡面突然不香了,2020-04-20 16:17:18
看着他的笑容，这粗犷的吃相，我怎么越看越难受[笑哭][笑哭][笑哭],2020-04-20 13:01:15
md，我真的，饿吐了,2020-04-20 02:49:10
晚上看吃播真的好减压,2020-04-19 22:37:51
他的表情让我忍不住拉起了我手边他凳子[酸了],2020-04-19 20:02:44
[热词系列_我哭了][热词系列_我裂开了],2020-04-19 18:31:08
哈哈哈，这小眼神是在嘲讽我,2020-04-19 12:21:23
饿了，中午点炸鸡吧,2020-04-19 12:03:52
饿了,2020-04-19 10:00:34
每次看都觉得他吃的好香好开心,2020-04-19 04:07:09
眼泪不争气的从嘴里流出来[热词系列_我哭了],2020-04-18 23:16:52
好狗的饿啊,2020-04-18 23:05:54
哎呀特么！我香死了[微笑][微笑],2020-04-18 23:05:44
这个人脾脏，肝脏，胃部，肠道的压力可想而知了，偶对，还有肾脏。,2020-04-18 22:59:23
大晚上看得我好饿啊啊啊[鸡腿][大哭][酸了],2020-04-18 21:21:36
越看越想哭T﹏T,2020-04-18 21:03:18
啊～西湖的水～我的泪～,2020-04-18 14:11:15
[热词系列_知识增加][热词系列_知识增加][热词系列_知识增加][热词系列_知识增加][热词系列_知识增加][热词系列_知识增加],2020-04-17 22:43:48
想吃同款鸡腿[大哭][大哭][大哭],2020-04-17 17:50:24
这就是传说中的暴风吸入吗,2020-04-17 16:58:13
可爱,2020-04-17 09:47:45
饿死了( •̥́ ˍ •̀ू ),2020-04-17 03:08:08
为什么不可以分两口吃完呢，分几口吃完它不香吗[笑哭],2020-04-16 20:25:30
一口一个，香啊！,2020-04-16 13:19:58
哈哈我来作死了,2020-04-16 02:51:12
不太理解的弹幕是要打他，情感的转变让我不太懂而大家就理所当然地这样说了,2020-04-16 00:36:27
最多四个，然后就次不下了，呜呜呜好想吃,2020-04-15 21:28:24
我的眼泪不争气的从嘴里流出来了,2020-04-15 14:29:25
肯定不好吃[tv_流泪],2020-04-15 01:20:41
好幸福。。。,2020-04-15 00:23:46
我 好 饿！！！,2020-04-14 23:05:16
这樱桃小嘴简直绝了,2020-04-14 22:59:28
吃不下饭的我饿了,2020-04-14 18:33:45
更加失眠了,2020-04-14 03:22:33
wjx说她饿了,2020-04-14 01:05:57
[鸡腿][笑][干杯],2020-04-13 22:06:31
[热词系列_我酸了],2020-04-13 22:04:44
"好饿啊
好饿啊…
好饿啊……
好饿啊。",2020-04-11 13:38:25
这个播放量就有点吓人了,2020-04-11 13:29:42
哇哦,2020-04-11 02:40:50
节食一个月的人半夜看这个真的要了命了。。。,2020-04-10 22:48:11
好怕他张口一句：妙啊～,2020-04-10 21:44:07
这个小哥脸上露出了幸福的笑容,2020-04-10 21:15:39
看吃播，就等于自己也吃了[OK],2020-04-10 21:16:05
我一个从来不看吃播的人，因为减肥太饿了而点开了我的第一个吃播视频…原来吃播都是这样吃的吗？？？？？怎么可以吃的这么香啊！！！好过分！！！开头那个可乐更过分！,2020-04-10 20:56:40
他在狂笑,2020-04-10 16:59:08
作为一个吃完安慰剂无欲无求的重度抑郁症患者，看他的吃播感觉是真的在享受美食，看得我心情都轻松多了，然后，有点饿了,2020-04-10 16:53:12
为啥要闭着眼睛吃[哦呼],2020-04-10 14:59:27
他能把灯泡塞到嘴里吗,2020-04-10 14:29:04
为什么他的炸鸡看上去比我的香[捂脸],2020-04-10 12:24:38
妈见打系列,2020-04-10 10:30:13
啊啊啊啊啊啊啊啊啊我要吃我要吃啊啊啊啊啊啊啊啊啊啊啊啊馋疯球啦啊啊啊啊啊啊啊啊啊啊啊啊啊老子等天亮了就去吃炸鸡啊啊呜呜呜呜呜呜呜呜呜呜呜呜呜,2020-04-10 01:50:31
好诱人的鸡腿,2020-04-10 01:10:06
好饿,2020-04-09 23:17:50
晚饭没吃的我，好饿……[酸了],2020-04-09 23:08:49
为什么感觉他一直在笑😂,2020-04-09 21:47:11
"B站真的是。。。。有的人看着看着就打开了外卖，有的人看着看着就打开淘宝，还有的人看着看着就打开了浏览器。。。。。
[阴险]",2020-04-09 21:44:57
表情过于浮夸了,2020-04-09 17:59:55
看饿了,2020-04-09 17:31:53
我要馋哭了,2020-04-09 17:12:42
小区还不能送外卖..靠这个解馋了[大哭],2020-04-09 16:24:15
最后那笑声戳中了我的笑点[喜极而泣],2020-04-09 13:27:42
这个酱是什么酱，白色的,2020-04-09 12:16:04
我特么上着厕所看这个……,2020-04-09 12:12:48
每天睡前来一遍,2020-04-08 23:59:09
封面好像狮子头啊哈哈哈,2020-04-08 22:03:39
肥胖版玄彬,2020-04-08 19:42:00
看他吃最后一个我居然打了个嗝,2020-04-08 17:50:36
感觉我口水快填满房子了,2020-04-08 06:05:03
手里的蝙蝠突然不香了[热词系列_我裂开了],2020-04-08 04:36:27
这个主播是谁🌚,2020-04-07 22:54:09
这个播放量卧槽,2020-04-07 15:37:20
这表情[微笑],2020-04-07 15:22:45
原标题：BBQ시크릿양념닭다리치킨을 뿌링클소스에 찍어서 먹어보았습니다 억울함주의 리얼사운드 먹방 REAL SOUND MUKBANG SOCIAL EATING,2020-04-07 09:13:23
手里干干巴巴的饼和腌制辣椒突然就不香了[无语],2020-04-06 23:21:10
啊啊啊啊啊啊啊啊为什么他吃那么多还油腻的东西竟然不长胖，皮肤还那么好！[酸了][酸了][酸了][酸了],2020-04-06 22:47:47
他的肚子绝对很大很大。,2020-04-06 18:42:48
每天睡前来一遍,2020-04-08 23:59:09
封面好像狮子头啊哈哈哈,2020-04-08 22:03:39
肥胖版玄彬,2020-04-08 19:42:00
看他吃最后一个我居然打了个嗝,2020-04-08 17:50:36
感觉我口水快填满房子了,2020-04-08 06:05:03
手里的蝙蝠突然不香了[热词系列_我裂开了],2020-04-08 04:36:27
这个主播是谁🌚,2020-04-07 22:54:09
这个播放量卧槽,2020-04-07 15:37:20
这表情[微笑],2020-04-07 15:22:45
原标题：BBQ시크릿양념닭다리치킨을 뿌링클소스에 찍어서 먹어보았습니다 억울함주의 리얼사운드 먹방 REAL SOUND MUKBANG SOCIAL EATING,2020-04-07 09:13:23
手里干干巴巴的饼和腌制辣椒突然就不香了[无语],2020-04-06 23:21:10
啊啊啊啊啊啊啊啊为什么他吃那么多还油腻的东西竟然不长胖，皮肤还那么好！[酸了][酸了][酸了][酸了],2020-04-06 22:47:47
他的肚子绝对很大很大。,2020-04-06 18:42:48
求问弹幕里的蛋黄派是啥？,2020-04-06 17:34:08
惊人播放量,2020-04-06 17:02:02
e~,2020-04-06 16:15:44
我不饿我不饿我不饿我不饿我不饿,2020-04-06 11:43:21
你就饿死我吧,2020-04-06 11:22:47
三天之内啃光你把你骨头都给你扬了,2020-04-06 00:48:41
炸鸡忠实粉丝报道 明天就出村吃炸鸡去吧_(:_」∠)_,2020-04-05 23:56:02
想吃想吃啊啊啊啊想吃,2020-04-05 23:31:55
每日一遍,2020-04-05 23:30:58
不知道为什么，看着他的表情，总感觉他要来一句：尿啊~,2020-04-05 22:45:21
我错了我为什么要大晚上的点进来，他吃的好香，感觉他还在嘲笑我[大哭][大哭][大哭],2020-04-05 21:09:24
吃这么多肉能消化了吗[哦呼],2020-04-05 20:29:54
碗里的饺子突然就不香了[哦呼],2020-04-05 19:52:37
为什么我要晚上看这个[捂脸],2020-04-05 19:39:09
[热词系列_知识增加][热词系列_知识增加][热词系列_知识增加][热词系列_知识增加],2020-04-05 17:13:03
[鸡腿][鸡腿][鸡腿][鸡腿][鸡腿][鸡腿][鸡腿][鸡腿][鸡腿][鸡腿][鸡腿][鸡腿][鸡腿][鸡腿]饿了,2020-04-05 11:42:43
我正在减肥，我不应该看的，对不起！,2020-04-05 09:22:04
你们说凌晨三点有外卖吗[吃瓜],2020-04-05 05:28:17
欢迎来到早上刷不到，晚上躲不掉视频[doge][doge],2020-04-05 04:20:42
我饿了我饿了我饿了我饿了我饿了,2020-04-05 00:49:35
饿了，呔,2020-04-05 00:27:51
这播放量认真的?,2020-04-04 23:54:43
42人正在看[热词系列_害],2020-04-04 23:14:25
@记录生活的蛋黄派,2020-04-04 22:48:28
我看饿了！[囧],2020-04-04 18:45:20
他发的呢我的名字啊！，，iv咋然后擦肩而过去吧宝贝[喜欢][喜欢][喜欢][喜欢][喜欢][喜欢][喜欢][鸡腿][鸡腿][tv_目瞪口呆][tv_目瞪口呆][tv_目瞪口呆][热词系列_锤][热词系列_锤][热词系列_锤][热词系列_锤],2020-04-04 18:19:09
第一次看真的馋...第二次看有那么点难受，第三次看....有点恶心，第四次.....我去吐了...............(第二次开始我都吃的饱饱滴！[傲娇]）,2020-04-04 16:27:09
看没看”姐姐哦,2020-04-03 15:25:06
我试过，一个两个还可以玩削鸡腿，那么多真的就中途嗝气了...[鸡腿][鸡腿][鸡腿],2020-04-03 12:51:28
重  温  经  典,2020-04-03 12:20:21
[鸡腿],2020-04-03 11:17:36
好想吃啊,2020-04-03 03:18:33
我又回来了[呆],2020-04-03 03:17:59
看他吃的我好开心 代理满足 哈哈哈😂,2020-04-02 23:58:25
我点进来是看到底有多少种酱的[doge],2020-04-02 22:55:10
可馋死我了,2020-04-02 21:57:35
妙啊,2020-04-02 10:30:42
大晚上的好煎熬啊,2020-04-02 00:06:39
不是人呀,2020-04-01 23:08:45
难道不会卡牙齿吗？？[惊讶],2020-04-01 23:06:06
真的好幸福[2233娘_委屈],2020-04-01 22:48:28
手里的蝙蝠突然就不香了,2020-04-01 21:03:15
一口一个小朋（鸡）友（腿）,2020-04-01 20:56:10
我抓破脑袋也没有鸡腿🍗和可乐🥤，哭了😭😭😭,2020-04-01 18:58:46
我为什么在上网课——而且是在11点半饿到崩溃的情况下看这个视频——我好饿啊,2020-04-01 11:31:55
TM开头邪魅一瞪眼，我笑的找不到头发哈哈哈哈哈哈哈哈哈,2020-04-01 02:12:54
看到这个视频，我默默点开了美团……边吃边看真的舒服[妙啊],2020-03-31 20:49:06
"youtube
原标题：BBQ시크릿양념닭다리치킨을 뿌링클소스에 찍어서 먹어보았습니다 억울함주의 리얼사운드 먹방 REAL SOUND MUKBANG SOCIAL EATING",2020-03-31 19:56:29
"这个视频正确打开方式是0,5倍速[滑稽]",2020-03-31 19:08:44
馋死我了馋死我了馋死我了馋死我了馋死我了馋死我了馋死我了馋死我了馋死我了馋死我了馋死我了馋死我了馋死我了馋死我了馋死我了馋死我了馋死我了馋死我了,2020-03-31 18:29:20
[鸡腿]饿了,2020-03-31 17:42:42
感觉嚼的腮帮子疼[喜极而泣],2020-03-31 16:03:26
看的我都饿了,2020-03-31 14:12:37
妙啊,2020-03-31 10:28:58
这吃法也太生猛了 [热词系列_知识增加],2020-03-31 10:20:13
居然九百万了，，,2020-03-31 08:10:17
韩国炸鸡有点甜腻黏黏的…不明口味,2020-03-31 07:53:48
没啥要求，让我舔舔板子[酸了],2020-03-31 03:56:32
woc。。。评论上万了,2020-03-31 03:53:49
看视频看得嘴里出现了一股炸鸡的味道[囧]馋出幻觉了,2020-03-31 02:54:02
减肥期间就特喜欢看吃播，好像我吃过了一样,2020-03-31 02:32:08
这个鸡腿是什么鸡腿啊，好想恰,2020-03-30 21:49:07
老八快乐生产区,2020-03-30 20:21:12
疯狂分泌口水,2020-03-30 13:24:18
我不知道他和兴森谁吃得多,2020-03-30 00:22:15
深 渊 巨 口,2020-03-30 00:02:34
是什么让我们在这里相遇[喜极而泣][喜极而泣],2020-03-29 20:42:52
直接吃掉一天的量[惊讶],2020-03-29 19:17:17
吃播在b站就这播放也太牛了,2020-03-29 18:57:18
笑死在评论区,2020-03-29 16:25:03
太香了吧,2020-03-29 15:03:06
这是精神粮食,2020-03-29 12:55:28
白的是啥酱啊,2020-03-29 02:53:10
求你了，孩子，把鸡腿放下吧！你去吃鸡屁股😙😙😙,2020-03-29 00:12:17
这要是我，我也行[doge],2020-03-28 20:13:06
倒放刺激提升,2020-03-28 18:43:57
为什么不是五分钟吃完？,2020-03-28 16:19:56
上次吃了两个鸡腿就腻了,2020-03-28 13:34:27
我为什么要半夜四点看吃播(擦了擦口水，骂骂咧咧走开了),2020-03-28 04:26:13
看的我饿了,2020-03-28 00:18:22
好喜欢看他吃芝士,2020-03-27 17:36:37
有没有大佬出个制作教程呀[doge][doge]我要馋死了,2020-03-27 17:01:56
有种想打他的冲动，我也不知道为什么，感觉他好贱啊。[喜极而泣][喜极而泣][喜极而泣],2020-03-27 14:09:45
c，手指甲给我啃劈了,2020-03-27 11:14:06
传 世 经 典,2020-03-27 10:16:57
手里的鸡蛋突然不香了[妙啊],2020-03-27 08:15:53
你瞧这没吃过东西的样,2020-03-27 05:31:14
牛,2020-03-27 01:36:50
别光吃啊说词啊[滑稽][doge],2020-03-26 23:42:53
他削铅笔一直可以的,2020-03-26 22:55:10
大哥 你没看人家也健身吗 你没人家能吃 身材还没人家好 还在这说,2020-03-26 22:26:15
罪过[鸡腿][鸡腿],2020-03-26 21:15:16
哥哥吃鸡腿儿 我吃哥哥,2020-03-26 13:02:24
惊人的播放量！,2020-03-26 03:02:02
b站不知道有多少定律之一，这种视频只能在半夜看到[doge],2020-03-26 01:42:11
眼泪不争气地从嘴角流下来[酸了],2020-03-26 01:40:31
0.35的甩头好可爱啊哈哈哈哈哈,2020-03-26 01:39:42
这表情，满分💯,2020-03-26 01:23:10
好爽啊 我饱了[热词系列_知识增加],2020-03-26 00:25:15
为什么我点开了这个视频[鸡腿],2020-03-25 23:07:25
这些人的胃肠真是钢铁打的。。,2020-03-25 22:33:41
猫和老鼠诚不欺我,2020-03-25 21:44:26
可乐哥就是这样的，几乎每次必喝可乐,2020-03-25 21:11:26
我就不应该在吃完饭之后看这个[无语],2020-03-25 18:58:19
我看了只有反胃的感觉[笑哭],2020-03-25 18:39:13
哈哈哈哈哈哈有趣的小哥哥但是为什么他会有肌肉啊吃那么多不胖吗,2020-03-25 18:15:14
"我愿意折寿十年换狂吃不胖，
我愿意折寿二十年换有钱买好吃的我现在就想死。[微笑]",2020-03-25 16:30:58
b站不知道有多少定律之一，这种视频只能在半夜看到[doge],2020-03-26 01:42:11
眼泪不争气地从嘴角流下来[酸了],2020-03-26 01:40:31
0.35的甩头好可爱啊哈哈哈哈哈,2020-03-26 01:39:42
这表情，满分💯,2020-03-26 01:23:10
好爽啊 我饱了[热词系列_知识增加],2020-03-26 00:25:15
为什么我点开了这个视频[鸡腿],2020-03-25 23:07:25
这些人的胃肠真是钢铁打的。。,2020-03-25 22:33:41
猫和老鼠诚不欺我,2020-03-25 21:44:26
可乐哥就是这样的，几乎每次必喝可乐,2020-03-25 21:11:26
我就不应该在吃完饭之后看这个[无语],2020-03-25 18:58:19
我看了只有反胃的感觉[笑哭],2020-03-25 18:39:13
哈哈哈哈哈哈有趣的小哥哥但是为什么他会有肌肉啊吃那么多不胖吗,2020-03-25 18:15:14
"我愿意折寿十年换狂吃不胖，
我愿意折寿二十年换有钱买好吃的我现在就想死。[微笑]",2020-03-25 16:30:58
今2020年，还是一如既往看韩国小哥吃炸鸡，自己只能流着口水[热词系列_我裂开了],2020-03-25 14:37:56
厌食症在这条视频前就是弟弟[鸡腿],2020-03-25 12:17:09
笑得有点怪猥琐。。。[妙啊],2020-03-25 07:48:49
自讨苦吃[委屈],2020-03-25 01:38:21
"其实自己花点钱就能吃到这种配置，哪怕花点儿
但是看别人吃真的馋[笑哭]",2020-03-25 01:26:24
半夜看，爽死[鸡腿],2020-03-25 01:22:09
